时间,日期,总业务量
2020/2/18,9:00,1634598
2020/2/18,9:30,1751281
2020/2/18,10:00,1834945
2020/2/18,10:30,1906401
2020/2/18,11:00,1920315
2020/2/18,11:30,1926791
2020/2/18,12:00,1902643
2020/2/18,12:30,1564998
2020/2/18,13:00,1853071
2020/2/18,13:30,1794262
2020/2/18,14:00,1861103
2020/2/18,14:30,1849048
2020/2/18,15:00,1909747
2020/2/18,15:30,1932209
2020/2/18,16:00,1857489
2020/2/18,16:30,1837346
2020/2/18,17:00,1796467
2020/2/18,17:30,1763322
2020/2/18,18:00,1765074
2020/2/18,18:30,1836732
2020/2/18,19:00,1823946
2020/2/18,19:30,1968186
2020/2/18,20:00,1993089
2020/2/18,20:30,1850795
2020/2/18,21:00,1624640
2020/2/18,21:30,1628256
2020/2/18,22:00,1439972
2020/2/18,22:30,1315743
2020/2/18,23:00,961273
2020/2/18,23:30,812008
2020/2/19,0:00,788748
2020/2/19,0:30,580789
2020/2/19,1:00,446517
2020/2/19,1:30,363277
2020/2/19,2:00,295060
2020/2/19,2:30,242573
2020/2/19,3:00,210353
2020/2/19,3:30,186253
2020/2/19,4:00,172410
2020/2/19,4:30,168345
2020/2/19,5:00,180017
2020/2/19,5:30,223524
2020/2/19,6:00,327533
2020/2/19,6:30,509954
2020/2/19,7:00,799046
2020/2/19,7:30,1029893
2020/2/19,8:00,1308540
2020/2/19,8:30,1529794
2020/2/19,9:00,1752047
2020/2/19,9:30,1865594
2020/2/19,10:00,1920547
2020/2/19,10:30,2065959
2020/2/19,11:00,2056108
2020/2/19,11:30,2025773
2020/2/19,12:00,1994236
2020/2/19,12:30,1990084
2020/2/19,13:00,1915772
2020/2/19,13:30,1865815
2020/2/19,14:00,1874793
2020/2/19,14:30,1792678
2020/2/19,15:00,1933046
2020/2/19,15:30,1981262
2020/2/19,16:00,2035478
2020/2/19,16:30,1920163
2020/2/19,17:00,1707709
2020/2/19,17:30,1777353
2020/2/19,18:00,1797149
2020/2/19,18:30,1720351
2020/2/19,19:00,1915045
2020/2/19,19:30,1824942
2020/2/19,20:00,1816564
2020/2/19,20:30,1801139
2020/2/19,21:00,1738143
2020/2/19,21:30,1699933
2020/2/19,22:00,1491072
2020/2/19,22:30,1329479
2020/2/19,23:00,1149019
2020/2/19,23:30,982948
2020/2/20,0:00,938217
2020/2/20,0:30,666247
2020/2/20,1:00,505088
2020/2/20,1:30,392930
2020/2/20,2:00,319120
2020/2/20,2:30,269657
2020/2/20,3:00,227880
2020/2/20,3:30,201467
2020/2/20,4:00,185092
2020/2/20,4:30,189143
2020/2/20,5:00,213280
2020/2/20,5:30,256695
2020/2/20,6:00,361063
2020/2/20,6:30,541581
2020/2/20,7:00,811766
2020/2/20,7:30,1031133
2020/2/20,8:00,1313693
2020/2/20,8:30,1414830
2020/2/20,9:00,1734519
2020/2/20,9:30,1800755
2020/2/20,10:00,1950258
2020/2/20,10:30,1935153
2020/2/20,11:00,2103294
2020/2/20,11:30,2085973
2020/2/20,12:00,2062578
2020/2/20,12:30,1862094
2020/2/20,13:00,1895174
2020/2/20,13:30,1851675
2020/2/20,14:00,1877867
2020/2/20,14:30,1925717
2020/2/20,15:00,1918841
2020/2/20,15:30,1866098
2020/2/20,16:00,1922870
2020/2/20,16:30,1801372
2020/2/20,17:00,1848959
2020/2/20,17:30,1778172
2020/2/20,18:00,1763159
2020/2/20,18:30,1779075
2020/2/20,19:00,1762249
2020/2/20,19:30,1970324
2020/2/20,20:00,1911308
2020/2/20,20:30,1859876
2020/2/20,21:00,1654517
2020/2/20,21:30,1694360
2020/2/20,22:00,1602363
2020/2/20,22:30,1415291
2020/2/20,23:00,1180296
2020/2/20,23:30,993840
2020/2/21,0:00,974406
2020/2/21,0:30,689183
2020/2/21,1:00,526585
2020/2/21,1:30,408455
2020/2/21,2:00,347267
2020/2/21,2:30,290215
2020/2/21,3:00,247274
2020/2/21,3:30,218681
2020/2/21,4:00,202450
2020/2/21,4:30,197820
2020/2/21,5:00,220265
2020/2/21,5:30,267282
2020/2/21,6:00,370416
2020/2/21,6:30,552829
2020/2/21,7:00,831723
2020/2/21,7:30,1060025
2020/2/21,8:00,1352085
2020/2/21,8:30,1560954
2020/2/21,9:00,1790891
2020/2/21,9:30,1892842
2020/2/21,10:00,2054680
2020/2/21,10:30,2088802
2020/2/21,11:00,2142548
2020/2/21,11:30,2134072
2020/2/21,12:00,2114842
2020/2/21,12:30,2087626
2020/2/21,13:00,1988810
2020/2/21,13:30,1941330
2020/2/21,14:00,1856138
2020/2/21,14:30,1975407
2020/2/21,15:00,1941306
2020/2/21,15:30,2016700
2020/2/21,16:00,2004092
2020/2/21,16:30,1886422
2020/2/21,17:00,1739575
2020/2/21,17:30,1831188
2020/2/21,18:00,1860378
2020/2/21,18:30,1726245
2020/2/21,19:00,1847833
2020/2/21,19:30,1844676
2020/2/21,20:00,1932623
2020/2/21,20:30,1860978
2020/2/21,21:00,1822225
2020/2/21,21:30,1733644
2020/2/21,22:00,1639036
2020/2/21,22:30,1462414
2020/2/21,23:00,1255637
2020/2/21,23:30,1077717
2020/2/22,0:00,1034080
2020/2/22,0:30,740232
2020/2/22,1:00,569407
2020/2/22,1:30,443150
2020/2/22,2:00,361500
2020/2/22,2:30,294835
2020/2/22,3:00,263404
2020/2/22,3:30,233299
2020/2/22,4:00,204518
2020/2/22,4:30,198432
2020/2/22,5:00,214485
2020/2/22,5:30,259811
2020/2/22,6:00,358649
2020/2/22,6:30,543371
2020/2/22,7:00,826294
2020/2/22,7:30,1034899
2020/2/22,8:00,1295622
2020/2/22,8:30,1459990
2020/2/22,9:00,1708437
2020/2/22,9:30,1858311
2020/2/22,10:00,1984015
2020/2/22,10:30,2004506
2020/2/22,11:00,1977814
2020/2/22,11:30,1890484
2020/2/22,12:00,1932732
2020/2/22,12:30,1807788
2020/2/22,13:00,1845169
2020/2/22,13:30,1680912
2020/2/22,14:00,1783120
2020/2/22,14:30,1774454
2020/2/22,15:00,1761169
2020/2/22,15:30,1705830
2020/2/22,16:00,1810762
2020/2/22,16:30,1812945
2020/2/22,17:00,1602878
2020/2/22,17:30,1613293
2020/2/22,18:00,1719367
2020/2/22,18:30,1758408
2020/2/22,19:00,1846036
2020/2/22,19:30,1903683
2020/2/22,20:00,1686111
2020/2/22,20:30,1790611
2020/2/22,21:00,1725114
2020/2/22,21:30,1653952
2020/2/22,22:00,1561168
2020/2/22,22:30,1277196
2020/2/22,23:00,1222289
2020/2/22,23:30,1057134
2020/2/23,0:00,1009670
2020/2/23,0:30,737912
2020/2/23,1:00,567445
2020/2/23,1:30,442098
2020/2/23,2:00,362303
2020/2/23,2:30,294100
2020/2/23,3:00,248818
2020/2/23,3:30,219240
2020/2/23,4:00,205247
2020/2/23,4:30,195844
2020/2/23,5:00,213173
2020/2/23,5:30,256302
2020/2/23,6:00,359501
2020/2/23,6:30,543348
2020/2/23,7:00,805158
2020/2/23,7:30,990244
2020/2/23,8:00,1245945
2020/2/23,8:30,1409080
2020/2/23,9:00,1641145
2020/2/23,9:30,1720548
2020/2/23,10:00,1826136
2020/2/23,10:30,1921927
2020/2/23,11:00,1846117
2020/2/23,11:30,1832576
2020/2/23,12:00,1855048
2020/2/23,12:30,1777287
2020/2/23,13:00,1799027
2020/2/23,13:30,1805766
2020/2/23,14:00,1757334
2020/2/23,14:30,1723061
2020/2/23,15:00,1713575
2020/2/23,15:30,1691224
2020/2/23,16:00,1721119
2020/2/23,16:30,1727219
2020/2/23,17:00,1585511
2020/2/23,17:30,1681154
2020/2/23,18:00,1564134
2020/2/23,18:30,1699020
2020/2/23,19:00,1673708
2020/2/23,19:30,1813840
2020/2/23,20:00,1796224
2020/2/23,20:30,1754385
2020/2/23,21:00,1646487
2020/2/23,21:30,1626431
2020/2/23,22:00,1395971
2020/2/23,22:30,1384931
2020/2/23,23:00,1212207
2020/2/23,23:30,1031768
2020/2/24,0:00,995242
2020/2/24,0:30,703091
2020/2/24,1:00,535121
2020/2/24,1:30,408517
2020/2/24,2:00,337036
2020/2/24,2:30,276294
2020/2/24,3:00,239909
2020/2/24,3:30,209275
2020/2/24,4:00,195504
2020/2/24,4:30,199312
2020/2/24,5:00,221064
2020/2/24,5:30,273241
2020/2/24,6:00,400058
2020/2/24,6:30,612142
2020/2/24,7:00,895121
2020/2/24,7:30,1119415
2020/2/24,8:00,1373202
2020/2/24,8:30,1538268
2020/2/24,9:00,1707605
2020/2/24,9:30,1794206
2020/2/24,10:00,1898283
2020/2/24,10:30,1894854
2020/2/24,11:00,1889116
2020/2/24,11:30,1854893
2020/2/24,12:00,1936465
2020/2/24,12:30,1941007
2020/2/24,13:00,1895508
2020/2/24,13:30,1854958
2020/2/24,14:00,1896703
2020/2/24,14:30,1946779
2020/2/24,15:00,2026858
2020/2/24,15:30,1977526
2020/2/24,16:00,2019794
2020/2/24,16:30,1982799
2020/2/24,17:00,1721647
2020/2/24,17:30,1630488
2020/2/24,18:00,1739049
2020/2/24,18:30,1797093
2020/2/24,19:00,1807883
2020/2/24,19:30,1875115
2020/2/24,20:00,1849653
2020/2/24,20:30,1783056
2020/2/24,21:00,1747866
2020/2/24,21:30,1671887
2020/2/24,22:00,1510751
2020/2/24,22:30,1312759
2020/2/24,23:00,1160582
2020/2/24,23:30,962376
2020/2/25,0:00,917216
2020/2/25,0:30,648538
2020/2/25,1:00,467618
2020/2/25,1:30,365768
2020/2/25,2:00,312188
2020/2/25,2:30,251447
2020/2/25,3:00,218101
2020/2/25,3:30,195114
2020/2/25,4:00,181605
2020/2/25,4:30,181977
2020/2/25,5:00,222174
2020/2/25,5:30,283474
2020/2/25,6:00,405834
2020/2/25,6:30,615059
2020/2/25,7:00,911163
2020/2/25,7:30,1140654
2020/2/25,8:00,1457259
2020/2/25,8:30,1608716
2020/2/25,9:00,1794698
2020/2/25,9:30,1864527
2020/2/25,10:00,1967074
2020/2/25,10:30,1981932
2020/2/25,11:00,1985826
2020/2/25,11:30,1805584
2020/2/25,12:00,1907924
2020/2/25,12:30,1858821
2020/2/25,13:00,1770974
2020/2/25,13:30,1723846
2020/2/25,14:00,1736748
2020/2/25,14:30,1639278
2020/2/25,15:00,1707463
2020/2/25,15:30,1818697
2020/2/25,16:00,1825323
2020/2/25,16:30,1802510
2020/2/25,17:00,1763875
2020/2/25,17:30,1706680
2020/2/25,18:00,1688235
2020/2/25,18:30,1587034
2020/2/25,19:00,1718329
2020/2/25,19:30,1876324
2020/2/25,20:00,1887703
2020/2/25,20:30,1847964
2020/2/25,21:00,1807773
2020/2/25,21:30,1769232
2020/2/25,22:00,1608955
2020/2/25,22:30,1332628
2020/2/25,23:00,1017603
2020/2/25,23:30,757393
2020/2/26,0:00,728479
2020/2/26,0:30,519448
2020/2/26,1:00,418354
2020/2/26,1:30,311194
2020/2/26,2:00,257041
2020/2/26,2:30,248772
2020/2/26,3:00,257951
2020/2/26,3:30,213848
2020/2/26,4:00,203885
2020/2/26,4:30,215595
2020/2/26,5:00,239579
2020/2/26,5:30,293739
2020/2/26,6:00,431022
2020/2/26,6:30,656136
2020/2/26,7:00,974780
2020/2/26,7:30,1220996
2020/2/26,8:00,1484853
2020/2/26,8:30,1687865
2020/2/26,9:00,1970908
2020/2/26,9:30,2100457
2020/2/26,10:00,2169515
2020/2/26,10:30,2246287
2020/2/26,11:00,2282881
2020/2/26,11:30,2110122
2020/2/26,12:00,2154429
2020/2/26,12:30,1950193
2020/2/26,13:00,2039749
2020/2/26,13:30,2066648
2020/2/26,14:00,2078667
2020/2/26,14:30,2033009
2020/2/26,15:00,2123625
2020/2/26,15:30,1948197
2020/2/26,16:00,2148878
2020/2/26,16:30,2111963
2020/2/26,17:00,2070030
2020/2/26,17:30,1978063
2020/2/26,18:00,1927430
2020/2/26,18:30,2020187
2020/2/26,19:00,2103636
2020/2/26,19:30,1999520
2020/2/26,20:00,2104635
2020/2/26,20:30,2035862
2020/2/26,21:00,1932984
2020/2/26,21:30,1864367
2020/2/26,22:00,1750752
2020/2/26,22:30,1450139
2020/2/26,23:00,1348361
2020/2/26,23:30,1130318
2020/2/27,0:00,1077991
2020/2/27,0:30,762889
2020/2/27,1:00,579742
2020/2/27,1:30,445383
2020/2/27,2:00,352842
2020/2/27,2:30,293762
2020/2/27,3:00,257116
2020/2/27,3:30,225214
2020/2/27,4:00,211223
2020/2/27,4:30,210129
2020/2/27,5:00,243306
2020/2/27,5:30,307664
2020/2/27,6:00,441253
2020/2/27,6:30,661454
2020/2/27,7:00,973663
2020/2/27,7:30,1209041
2020/2/27,8:00,1505973
2020/2/27,8:30,1697985
2020/2/27,9:00,1935894
2020/2/27,9:30,2028806
2020/2/27,10:00,2160601
2020/2/27,10:30,2183646
2020/2/27,11:00,2204415
2020/2/27,11:30,2177167
2020/2/27,12:00,2157906
2020/2/27,12:30,2118892
2020/2/27,13:00,1924390
2020/2/27,13:30,1985629
2020/2/27,14:00,2021181
2020/2/27,14:30,2017301
2020/2/27,15:00,2044941
2020/2/27,15:30,2029871
2020/2/27,16:00,1917628
2020/2/27,16:30,1837219
2020/2/27,17:00,2015633
2020/2/27,17:30,1811652
2020/2/27,18:00,1832092
2020/2/27,18:30,2065864
2020/2/27,19:00,1939207
2020/2/27,19:30,2183364
2020/2/27,20:00,2116267
2020/2/27,20:30,2076924
2020/2/27,21:00,1976488
2020/2/27,21:30,1751058
2020/2/27,22:00,1781143
2020/2/27,22:30,1620498
2020/2/27,23:00,1365302
2020/2/27,23:30,1077607
2020/2/28,0:00,996821
2020/2/28,0:30,729477
2020/2/28,1:00,577015
2020/2/28,1:30,452764
2020/2/28,2:00,407823
2020/2/28,2:30,319167
2020/2/28,3:00,260743
2020/2/28,3:30,246607
2020/2/28,4:00,231051
2020/2/28,4:30,229080
2020/2/28,5:00,255447
2020/2/28,5:30,321144
2020/2/28,6:00,463353
2020/2/28,6:30,709598
2020/2/28,7:00,1049438
2020/2/28,7:30,1302700
2020/2/28,8:00,1620041
2020/2/28,8:30,1878685
2020/2/28,9:00,2115671
2020/2/28,9:30,2313606
2020/2/28,10:00,2368881
2020/2/28,10:30,2421067
2020/2/28,11:00,2537829
2020/2/28,11:30,2459149
2020/2/28,12:00,2390676
2020/2/28,12:30,2399192
2020/2/28,13:00,2238626
2020/2/28,13:30,2165647
2020/2/28,14:00,2213500
2020/2/28,14:30,2217271
2020/2/28,15:00,2226468
2020/2/28,15:30,2188729
2020/2/28,16:00,2230059
2020/2/28,16:30,2214871
2020/2/28,17:00,2249449
2020/2/28,17:30,2117501
2020/2/28,18:00,2123164
2020/2/28,18:30,2230623
2020/2/28,19:00,2320712
2020/2/28,19:30,2163143
2020/2/28,20:00,2166105
2020/2/28,20:30,2210333
2020/2/28,21:00,2139307
2020/2/28,21:30,2023979
2020/2/28,22:00,1953069
2020/2/28,22:30,1738914
2020/2/28,23:00,1456210
2020/2/28,23:30,1239889
2020/2/29,0:00,1243119
2020/2/29,0:30,881243
2020/2/29,1:00,652233
2020/2/29,1:30,503924
2020/2/29,2:00,419302
2020/2/29,2:30,338239
2020/2/29,3:00,293403
2020/2/29,3:30,255436
2020/2/29,4:00,238500
2020/2/29,4:30,236566
2020/2/29,5:00,261794
2020/2/29,5:30,329949
2020/2/29,6:00,487056
2020/2/29,6:30,707777
2020/2/29,7:00,1049787
2020/2/29,7:30,1323701
2020/2/29,8:00,1653467
2020/2/29,8:30,1870311
2020/2/29,9:00,2167210
2020/2/29,9:30,2353462
2020/2/29,10:00,2541577
2020/2/29,10:30,2469908
2020/2/29,11:00,2629703
2020/2/29,11:30,2564360
2020/2/29,12:00,2346172
2020/2/29,12:30,2479650
2020/2/29,13:00,2338784
2020/2/29,13:30,2338863
2020/2/29,14:00,2361435
2020/2/29,14:30,2334481
2020/2/29,15:00,2347844
2020/2/29,15:30,2319593
2020/2/29,16:00,2223079
2020/2/29,16:30,2202158
2020/2/29,17:00,2190072
2020/2/29,17:30,2300562
2020/2/29,18:00,2245000
2020/2/29,18:30,2359350
2020/2/29,19:00,2537979
2020/2/29,19:30,2705261
2020/2/29,20:00,2518155
2020/2/29,20:30,2678831
2020/2/29,21:00,2658609
2020/2/29,21:30,2542411
2020/2/29,22:00,2549283
2020/2/29,22:30,2273661
2020/2/29,23:00,2144038
2020/2/29,23:30,1990670
2020/3/1,0:00,3094131
2020/3/1,0:30,1873267
2020/3/1,1:00,1267662
2020/3/1,1:30,895764
2020/3/1,2:00,698439
2020/3/1,2:30,558504
2020/3/1,3:00,478853
2020/3/1,3:30,418288
2020/3/1,4:00,388877
2020/3/1,4:30,397857
2020/3/1,5:00,457647
2020/3/1,5:30,585269
2020/3/1,6:00,876570
2020/3/1,6:30,1374371
2020/3/1,7:00,2064989
2020/3/1,7:30,2432246
2020/3/1,8:00,2840239
2020/3/1,8:30,3123989
2020/3/1,9:00,3471003
2020/3/1,9:30,3396822
2020/3/1,10:00,3500270
2020/3/1,10:30,3650821
2020/3/1,11:00,3584339
2020/3/1,11:30,3392663
2020/3/1,12:00,3510422
2020/3/1,12:30,3234732
2020/3/1,13:00,3011885
2020/3/1,13:30,2914888
2020/3/1,14:00,2617920
2020/3/1,14:30,2565030
2020/3/1,15:00,2684445
2020/3/1,15:30,2621055
2020/3/1,16:00,2552745
2020/3/1,16:30,2358993
2020/3/1,17:00,2429058
2020/3/1,17:30,2421779
2020/3/1,18:00,2277963
2020/3/1,18:30,2437299
2020/3/1,19:00,2573527
2020/3/1,19:30,2555458
2020/3/1,20:00,2384889
2020/3/1,20:30,2431921
2020/3/1,21:00,2357566
2020/3/1,21:30,2233317
2020/3/1,22:00,2076423
2020/3/1,22:30,1844796
2020/3/1,23:00,1483453
2020/3/1,23:30,1185599
2020/3/2,0:00,1107688
2020/3/2,0:30,784120
2020/3/2,1:00,627547
2020/3/2,1:30,495024
2020/3/2,2:00,410151
2020/3/2,2:30,344419
2020/3/2,3:00,300055
2020/3/2,3:30,267717
2020/3/2,4:00,251988
2020/3/2,4:30,267287
2020/3/2,5:00,313296
2020/3/2,5:30,404705
2020/3/2,6:00,637189
2020/3/2,6:30,1020022
2020/3/2,7:00,1555255
2020/3/2,7:30,1986111
2020/3/2,8:00,2347319
2020/3/2,8:30,2622594
2020/3/2,9:00,2971276
2020/3/2,9:30,2938988
2020/3/2,10:00,3009594
2020/3/2,10:30,2997675
2020/3/2,11:00,3034178
2020/3/2,11:30,3022446
2020/3/2,12:00,2957857
2020/3/2,12:30,2996969
2020/3/2,13:00,2649985
2020/3/2,13:30,2535636
2020/3/2,14:00,2528161
2020/3/2,14:30,2546306
2020/3/2,15:00,2591577
2020/3/2,15:30,2552372
2020/3/2,16:00,2497898
2020/3/2,16:30,2493208
2020/3/2,17:00,2309906
2020/3/2,17:30,2323186
2020/3/2,18:00,2250332
2020/3/2,18:30,2344707
2020/3/2,19:00,2410137
2020/3/2,19:30,2426943
2020/3/2,20:00,2327506
2020/3/2,20:30,2297050
2020/3/2,21:00,2224293
2020/3/2,21:30,2058276
2020/3/2,22:00,1836745
2020/3/2,22:30,1592757
2020/3/2,23:00,1256922
2020/3/2,23:30,1029308
2020/3/3,0:00,947871
2020/3/3,0:30,692317
2020/3/3,1:00,542489
2020/3/3,1:30,425550
2020/3/3,2:00,347184
2020/3/3,2:30,286454
2020/3/3,3:00,249188
2020/3/3,3:30,227441
2020/3/3,4:00,218101
2020/3/3,4:30,224660
2020/3/3,5:00,255648
2020/3/3,5:30,336320
2020/3/3,6:00,529047
2020/3/3,6:30,818162
2020/3/3,7:00,1215017
2020/3/3,7:30,1468337
2020/3/3,8:00,1858452
2020/3/3,8:30,2065400
2020/3/3,9:00,2257942
2020/3/3,9:30,2289663
2020/3/3,10:00,2415232
2020/3/3,10:30,2474295
2020/3/3,11:00,2477189
2020/3/3,11:30,2444460
2020/3/3,12:00,2284003
2020/3/3,12:30,2391896
2020/3/3,13:00,2252322
2020/3/3,13:30,2163664
2020/3/3,14:00,2204952
2020/3/3,14:30,2247429
2020/3/3,15:00,2108954
2020/3/3,15:30,2104968
2020/3/3,16:00,2298686
2020/3/3,16:30,2109506
2020/3/3,17:00,2148217
2020/3/3,17:30,1936453
2020/3/3,18:00,1972413
2020/3/3,18:30,2137532
2020/3/3,19:00,2273289
2020/3/3,19:30,2320264
2020/3/3,20:00,2209452
2020/3/3,20:30,2194722
2020/3/3,21:00,2062593
2020/3/3,21:30,1979512
2020/3/3,22:00,1725691
2020/3/3,22:30,1569385
2020/3/3,23:00,1190258
2020/3/3,23:30,983265
2020/3/4,0:00,909287
2020/3/4,0:30,676965
2020/3/4,1:00,511934
2020/3/4,1:30,394461
2020/3/4,2:00,342701
2020/3/4,2:30,285339
2020/3/4,3:00,244655
2020/3/4,3:30,211422
2020/3/4,4:00,197579
2020/3/4,4:30,199305
2020/3/4,5:00,232349
2020/3/4,5:30,301638
2020/3/4,6:00,487678
2020/3/4,6:30,759053
2020/3/4,7:00,1111669
2020/3/4,7:30,1348136
2020/3/4,8:00,1681080
2020/3/4,8:30,1908940
2020/3/4,9:00,2258665
2020/3/4,9:30,2303676
2020/3/4,10:00,2397855
2020/3/4,10:30,2473635
2020/3/4,11:00,2453945
2020/3/4,11:30,2390871
2020/3/4,12:00,2375916
2020/3/4,12:30,2413498
2020/3/4,13:00,2169259
2020/3/4,13:30,2196888
2020/3/4,14:00,2222692
2020/3/4,14:30,2206832
2020/3/4,15:00,2238841
2020/3/4,15:30,2233924
2020/3/4,16:00,2117211
2020/3/4,16:30,2143449
2020/3/4,17:00,2066677
2020/3/4,17:30,1959351
2020/3/4,18:00,1855422
2020/3/4,18:30,2014037
2020/3/4,19:00,2024218
2020/3/4,19:30,2156912
2020/3/4,20:00,2137584
2020/3/4,20:30,1974241
2020/3/4,21:00,1951844
2020/3/4,21:30,1843371
2020/3/4,22:00,1689677
2020/3/4,22:30,1472865
2020/3/4,23:00,1226602
2020/3/4,23:30,1007083
2020/3/5,0:00,938120
2020/3/5,0:30,683023
2020/3/5,1:00,533708
2020/3/5,1:30,405656
2020/3/5,2:00,328416
2020/3/5,2:30,272619
2020/3/5,3:00,236853
2020/3/5,3:30,218233
2020/3/5,4:00,210562
2020/3/5,4:30,216150
2020/3/5,5:00,249400
2020/3/5,5:30,316642
2020/3/5,6:00,492014
2020/3/5,6:30,762286
2020/3/5,7:00,1078336
2020/3/5,7:30,1291285
2020/3/5,8:00,1647271
2020/3/5,8:30,1823978
2020/3/5,9:00,1981292
2020/3/5,9:30,2047685
2020/3/5,10:00,2165621
2020/3/5,10:30,2173329
2020/3/5,11:00,2226633
2020/3/5,11:30,2127303
2020/3/5,12:00,2223546
2020/3/5,12:30,2137514
2020/3/5,13:00,1959977
2020/3/5,13:30,1636458
2020/3/5,14:00,1954239
2020/3/5,14:30,1903052
2020/3/5,15:00,1930810
2020/3/5,15:30,1855516
2020/3/5,16:00,1939847
2020/3/5,16:30,1936276
2020/3/5,17:00,1871344
2020/3/5,17:30,1738821
2020/3/5,18:00,1847171
2020/3/5,18:30,1724170
2020/3/5,19:00,1895711
2020/3/5,19:30,1958787
2020/3/5,20:00,1833724
2020/3/5,20:30,1877325
2020/3/5,21:00,1783465
2020/3/5,21:30,1710907
2020/3/5,22:00,1575766
2020/3/5,22:30,1368475
2020/3/5,23:00,1106768
2020/3/5,23:30,931707
2020/3/6,0:00,848731
2020/3/6,0:30,632488
2020/3/6,1:00,479983
2020/3/6,1:30,364660
2020/3/6,2:00,307456
2020/3/6,2:30,255546
2020/3/6,3:00,222291
2020/3/6,3:30,204718
2020/3/6,4:00,192211
2020/3/6,4:30,198504
2020/3/6,5:00,229174
2020/3/6,5:30,303390
2020/3/6,6:00,474924
2020/3/6,6:30,714014
2020/3/6,7:00,1015811
2020/3/6,7:30,1206957
2020/3/6,8:00,1519881
2020/3/6,8:30,1702431
2020/3/6,9:00,1925740
2020/3/6,9:30,1994123
2020/3/6,10:00,2150668
2020/3/6,10:30,2142454
2020/3/6,11:00,2183938
2020/3/6,11:30,2157486
2020/3/6,12:00,2091021
2020/3/6,12:30,2056119
2020/3/6,13:00,1925377
2020/3/6,13:30,1870880
2020/3/6,14:00,1930228
2020/3/6,14:30,1972896
2020/3/6,15:00,2003950
2020/3/6,15:30,1791260
2020/3/6,16:00,1741798
2020/3/6,16:30,1798780
2020/3/6,17:00,1863544
2020/3/6,17:30,1842630
2020/3/6,18:00,1785496
2020/3/6,18:30,1913318
2020/3/6,19:00,1982017
2020/3/6,19:30,1965706
2020/3/6,20:00,1940891
2020/3/6,20:30,1900877
2020/3/6,21:00,1797271
2020/3/6,21:30,1723691
2020/3/6,22:00,1586410
2020/3/6,22:30,1385961
2020/3/6,23:00,1161031
2020/3/6,23:30,978331
2020/3/7,0:00,909318
2020/3/7,0:30,677128
2020/3/7,1:00,509813
2020/3/7,1:30,386837
2020/3/7,2:00,315054
2020/3/7,2:30,258377
2020/3/7,3:00,225994
2020/3/7,3:30,201684
2020/3/7,4:00,196383
2020/3/7,4:30,200785
2020/3/7,5:00,231868
2020/3/7,5:30,300568
2020/3/7,6:00,460362
2020/3/7,6:30,698894
2020/3/7,7:00,970916
2020/3/7,7:30,1133020
2020/3/7,8:00,1395711
2020/3/7,8:30,1585869
2020/3/7,9:00,1753057
2020/3/7,9:30,1858106
2020/3/7,10:00,2033053
2020/3/7,10:30,2049584
2020/3/7,11:00,2088369
2020/3/7,11:30,2056217
2020/3/7,12:00,2019442
2020/3/7,12:30,1906532
2020/3/7,13:00,1847915
2020/3/7,13:30,1756273
2020/3/7,14:00,1773445
2020/3/7,14:30,1760755
2020/3/7,15:00,1771420
2020/3/7,15:30,1678876
2020/3/7,16:00,1759742
2020/3/7,16:30,1743626
2020/3/7,17:00,1717365
2020/3/7,17:30,1691623
2020/3/7,18:00,1684817
2020/3/7,18:30,1718282
2020/3/7,19:00,1811737
2020/3/7,19:30,1854845
2020/3/7,20:00,1827549
2020/3/7,20:30,1774104
2020/3/7,21:00,1718650
2020/3/7,21:30,1593105
2020/3/7,22:00,1512538
2020/3/7,22:30,1348905
2020/3/7,23:00,1145365
2020/3/7,23:30,967831
2020/3/8,0:00,908427
2020/3/8,0:30,662683
2020/3/8,1:00,508855
2020/3/8,1:30,395358
2020/3/8,2:00,315206
2020/3/8,2:30,260422
2020/3/8,3:00,227472
2020/3/8,3:30,200914
2020/3/8,4:00,193161
2020/3/8,4:30,195097
2020/3/8,5:00,222507
2020/3/8,5:30,285238
2020/3/8,6:00,421572
2020/3/8,6:30,630886
2020/3/8,7:00,882605
2020/3/8,7:30,1054328
2020/3/8,8:00,1276997
2020/3/8,8:30,1476291
2020/3/8,9:00,1686804
2020/3/8,9:30,1787523
2020/3/8,10:00,1954614
2020/3/8,10:30,2017597
2020/3/8,11:00,2010664
2020/3/8,11:30,1953996
2020/3/8,12:00,1940666
2020/3/8,12:30,1897241
2020/3/8,13:00,1828678
2020/3/8,13:30,1749306
2020/3/8,14:00,1743789
2020/3/8,14:30,1715267
2020/3/8,15:00,1702821
2020/3/8,15:30,1556352
2020/3/8,16:00,1717166
2020/3/8,16:30,1702668
2020/3/8,17:00,1686920
2020/3/8,17:30,1654735
2020/3/8,18:00,1661724
2020/3/8,18:30,1654131
2020/3/8,19:00,1786304
2020/3/8,19:30,1838574
2020/3/8,20:00,1799196
2020/3/8,20:30,1587510
2020/3/8,21:00,1679560
2020/3/8,21:30,1608012
2020/3/8,22:00,1502487
2020/3/8,22:30,1341237
2020/3/8,23:00,1134828
2020/3/8,23:30,943386
2020/3/9,0:00,896331
2020/3/9,0:30,657374
2020/3/9,1:00,512448
2020/3/9,1:30,398429
2020/3/9,2:00,310887
2020/3/9,2:30,260708
2020/3/9,3:00,225187
2020/3/9,3:30,200826
2020/3/9,4:00,193654
